"genes","logFC","logCPM","PValue","FDR"
"SERF2",-0.608161421,6.54347503,0.03163784,0.22351576
"PARS2",-0.641375897,2.095496176,0.031644704,0.22351576
"LOC107049972",1.468579861,-0.188267423,0.031672609,0.223579967
"RASA3",0.530501372,2.554885911,0.031687185,0.223579967
"LOC101750628",-0.997735801,-1.407294921,0.031722929,0.223714308
"LOC428505",-1.101479011,0.04778928,0.031779112,0.22393456
"CFH",0.446951157,10.48101231,0.031787604,0.22393456
"CLTB",-0.417476153,6.000897424,0.031961142,0.225038706
"C8H1ORF111",1.135185412,-0.232423541,0.032106008,0.225939913
"DARS2",-0.418695858,3.686352939,0.032150471,0.226088214
"CSPP1",0.557458811,2.380599156,0.032164191,0.226088214
"PPIL1",-0.78516579,3.136427068,0.032177728,0.226088214
"AKIRIN2",-0.429023594,4.868333387,0.032215754,0.226214774
"IGSF5",0.521099094,5.148326619,0.032250681,0.226214774
"MAPK11",-0.580430841,2.608149481,0.032257663,0.226214774
"TGFBR2",0.816560914,3.146598893,0.032263308,0.226214774
"DACH1",1.177981253,-0.970975198,0.032290333,0.226285789
"SPINT1",0.418440656,5.382144124,0.032369266,0.226498681
"LOC107054036",0.777451248,2.408071702,0.032371335,0.226498681
"PLK2",-0.553057485,5.508331085,0.032371451,0.226498681
"LOC431653",1.080622051,-0.721366009,0.032464782,0.226925517
"CCDC167",-0.432925819,4.521231488,0.032485263,0.226925517
"PKD2",0.746749082,2.943238471,0.032494835,0.226925517
"ACAT2",-0.444483523,7.2323416,0.032500235,0.226925517
"DNTTIP2",-0.438781375,5.30612416,0.032589985,0.227356184
"DNAJC10",-0.472728827,5.972558155,0.032595869,0.227356184
"PPFIA1",0.392268764,5.335463072,0.032679543,0.227601387
"REPS1",0.428289044,3.428282333,0.032697271,0.227601387
"LOC100857609",-1.155730825,0.025390939,0.032699755,0.227601387
"ANTXR2",0.431176608,5.996351294,0.032710556,0.227601387
"EFHD1",0.556151419,4.87362448,0.032732039,0.227601387
"ACTR1A",0.495396702,5.252709183,0.03276435,0.227601387
"MCM9",-1.227744794,1.287088208,0.032765451,0.227601387
"GRB14",0.429869042,4.921785106,0.032767636,0.227601387
"STXBP3",0.335836133,5.020832094,0.032783981,0.227601387
"DDX60",1.066370693,4.702010261,0.032804906,0.227628655
"SLC7A10",-0.417230858,4.678345022,0.032826588,0.227661145
"KTN1",0.376983829,5.019206098,0.03284405,0.22766435
"ELOVL1",-0.448566633,6.041574662,0.032879658,0.227793263
"TSPAN12",0.403478279,7.356366713,0.032982045,0.228102387
"UVRAG",0.482325139,5.610794252,0.032991647,0.228102387
"TIAM1",0.6571464,2.260955666,0.03300357,0.228102387
"SEC11C",-0.515730072,5.528578701,0.03300514,0.228102387
"ASB5",-0.592657459,4.493560026,0.033019135,0.228102387
"AKAP8L",-0.398109798,4.547475795,0.033030865,0.228102387
"KIAA1109",0.595599733,5.561315666,0.033043506,0.228102387
"YF5",-0.777884457,4.850633852,0.03306183,0.228111298
"COQ10A",-0.576672868,2.97798308,0.033116481,0.228370707
"CFI",0.414149372,8.861297269,0.033179879,0.228611583
"DNASE2B",0.550878686,5.488021228,0.033198827,0.228611583
"DEDD",-0.366199548,4.994192247,0.033212539,0.228611583
"RRAD",-0.824044895,0.281137057,0.033232024,0.228611583
"SIRT1",0.437459301,4.292881082,0.033236765,0.228611583
"ERCC6L",-1.015117948,-0.124654069,0.033279909,0.228743333
"CEP44",0.65092845,2.768446573,0.03329008,0.228743333
"SLC46A3",0.582022389,3.717512777,0.03330758,0.228746213
"CEP290",1.022503869,1.301413299,0.033353623,0.228945016
"TPRKB",-0.460481255,3.383469854,0.033494817,0.229728341
"CTPS1",-0.529934291,3.433758861,0.03350205,0.229728341
"SUGP2",0.465536996,4.507019663,0.03352892,0.229752297
"GTPBP4",-0.403183074,5.310335704,0.033539855,0.229752297
"PLD5",0.688330772,1.926952654,0.033591773,0.229990301
"YAP1",0.862533493,2.392513819,0.033653475,0.230295009
"SYT14",0.934746096,-0.433563803,0.03369979,0.230333341
"LOC107053086",-0.972283422,0.427071707,0.033702688,0.230333341
"FGL1",1.399075775,0.002385754,0.033710674,0.230333341
"FAT4",0.875717911,1.777188138,0.033794937,0.230774576
"POU2AF1",0.747895627,2.119554779,0.033809716,0.230774576
"PSMB7",-0.445903696,7.050973701,0.033851007,0.230853807
"SLC22A2",0.728576784,1.802220529,0.0338558,0.230853807
"CASP8AP2",0.47789801,3.028410094,0.033889019,0.230962722
"USE1",-0.43116538,3.166125227,0.033954578,0.231176128
"TOMM20",0.360246392,6.793016595,0.033954857,0.231176128
"SLC25A14",-0.465275853,3.265687332,0.033978061,0.231216562
"TXNDC5",-0.560079452,4.135523398,0.034076441,0.231768254
"PCNP",-0.365587694,5.915885574,0.034321608,0.233317245
"PRADC1",-0.501180362,4.285924611,0.034339587,0.23332103
"ZCCHC11",0.425480842,5.96760414,0.03436628,0.233381335
"KLHDC1",0.405565236,3.490158523,0.034388954,0.233381335
"FASTKD2",-0.39787123,3.81902336,0.034400743,0.233381335
"CENPQ",-0.504017347,3.895706267,0.034423443,0.23341709
"NAPA",-0.399648388,5.461674242,0.034495586,0.233685837
"MCT2L",0.68375648,5.772200623,0.034497976,0.233685837
"NUP88",-0.373659484,4.85676195,0.034544142,0.233880258
"LOC101747476",0.847569673,1.111530329,0.034582735,0.23398908
"PPIE",-0.426319756,4.386768859,0.03459516,0.23398908
"C2H6ORF62",0.396871561,6.922437089,0.034613403,0.23399429
"TIMM22",-0.434485887,3.711716594,0.034727322,0.234645963
"LOC112530326",0.769797103,2.600082418,0.034775477,0.23485284
"STX1A",-0.68250784,3.460597103,0.034807517,0.234950741
"GRPEL1",-0.382121892,5.605497895,0.034900565,0.235460132
"FKBP5",-0.469277422,6.166887338,0.034974556,0.235755808
"IL22RA2",1.127149554,1.501863029,0.034979599,0.235755808
"LOC100857615",1.110689935,0.698735913,0.035015349,0.235806172
"SUSD3",-0.761792568,3.436594188,0.035041227,0.235806172
"ISM1",-1.007160316,-0.735714324,0.035074149,0.235806172
"ACTBL2L",0.938406846,-0.832244118,0.035086184,0.235806172
"TRIP12",0.412762996,6.569518322,0.03509611,0.235806172
"LOC107053519",0.616740523,2.212857926,0.035108979,0.235806172
"EEF1A1",0.414714078,11.77401256,0.035121697,0.235806172
"TSPAN14",0.685856151,2.933564046,0.035127936,0.235806172
"LOC112530344",0.992886621,-0.899927071,0.035194218,0.235923238
"USP8",0.381910998,5.00115232,0.035198733,0.235923238
"FBP2",0.708940152,1.948231288,0.035207302,0.235923238
"CIRBP",-0.491088215,7.596682055,0.035237179,0.235923238
"LOC112532875",-0.952318111,-0.173717655,0.035246684,0.235923238
"LOC100858295",0.917405291,0.845788161,0.035251075,0.235923238
"LOC107052792",1.335700457,0.048236894,0.035276376,0.235974641
"CMPK1",-0.369657045,5.784872244,0.035318046,0.236130649
"NABP1",-0.570325434,5.871115518,0.035334963,0.236130649
"VLDLR",0.639533734,2.614598146,0.035410475,0.236286638
"CCDC173L",1.373446752,-0.595962376,0.03542579,0.236286638
"GAREM2",-1.650245661,1.511126778,0.035436884,0.236286638
"TMEM154",-0.994204026,-0.275387445,0.035453002,0.236286638
"TBC1D9",0.449707378,4.314369651,0.035455893,0.236286638
"LOC424111",0.761650429,2.473395242,0.035478363,0.236286638
"KAT2A",-0.460708763,3.208885942,0.035481812,0.236286638
"LOC107053144",-0.956163257,0.441793707,0.035523164,0.236444438
"DDX23",-0.376288353,5.117377303,0.035608266,0.236820833
"PRKX",-0.435442913,2.983747867,0.03561508,0.236820833
"DIS3",-0.400470248,3.274161936,0.035806392,0.237974791
"MFSD2A",-0.814061462,6.24610535,0.035872717,0.238289557
"PSMB1",-0.457231614,6.378925841,0.035904971,0.238289557
"OLFM1",-1.088197652,-0.57471166,0.035913247,0.238289557
"ARHGAP29",0.364731007,4.669692758,0.035924926,0.238289557
"HPX",-0.567487172,12.67065934,0.03595997,0.238403921
"HACL1",-0.523841992,6.415759892,0.036078728,0.239072898
"SLC7A3",-0.501503036,3.0360559,0.036165861,0.239419083
"MCTP1",0.680747914,4.457722854,0.03617881,0.239419083
"TMEM204",0.530979446,3.555644716,0.036200746,0.239419083
"GPR137C",-0.636862607,3.287063324,0.036210187,0.239419083
"LOC107054061",1.265946381,-0.243177891,0.036227162,0.239419083
"PQLC3",0.50200239,3.477450648,0.036238238,0.239419083
"ARPC5L",-0.61096016,3.082736932,0.036282068,0.239590462
"INPP4A",0.524913603,3.921381922,0.036315863,0.239695433
"ARMC1",0.361595638,4.904456461,0.03638506,0.240031595
"UBOX5",-0.432510463,3.001073553,0.036404173,0.240031595
"BMP2K",0.447787416,5.399938989,0.03644029,0.240031595
"AHSA1",-0.443657761,5.71820083,0.036449669,0.240031595
"HEBP2",-0.699964284,2.732229603,0.03646522,0.240031595
"CDC42EP4",-0.64754024,2.277554534,0.036474335,0.240031595
"DCK",-0.601876576,1.31835564,0.036564978,0.240470724
"TMEM269",-0.973449289,1.118855403,0.03658851,0.240470724
"C5H15orf52",0.750013451,0.709775063,0.036594932,0.240470724
"DHCR24",-0.753507813,7.738081675,0.036754812,0.241340372
"IDH3A",-0.539818936,4.678644056,0.036763318,0.241340372
"LOC112530325",1.529793955,-0.896911014,0.036790777,0.241375537
"TMED3",-0.701901156,5.386449381,0.036831045,0.241375537
"YTHDC1",0.46964994,5.671149425,0.036852484,0.241375537
"KLHL26",0.512388062,2.439590754,0.036855685,0.241375537
"PMM2",-0.35773116,5.105365222,0.036861973,0.241375537
"LOC101750351",0.572680985,1.551357067,0.036876818,0.241375537
"ANO8",0.753107378,2.059311693,0.03693452,0.241542456
"TEK",0.647156321,4.692301046,0.036938392,0.241542456
"DOCK7",-0.453512008,4.74113531,0.036965362,0.241600843
"DAGLA",0.726691047,5.046316549,0.036987617,0.241628373
"ATP5SL",-0.71724138,2.500389152,0.037011046,0.241659018
"TLE3",-0.499341798,3.33876683,0.037032385,0.241659018
"IFNAL1",-1.541856515,-0.570756145,0.037074388,0.241659018
"ZNF512",0.742456255,4.266099007,0.037093178,0.241659018
"LOC107053292",1.388457263,-1.117421469,0.037108212,0.241659018
"RTCB",-0.422313601,5.962249421,0.037117676,0.241659018
"PITHD1",-0.802508939,3.145159836,0.037118623,0.241659018
"LOC107054849",-0.915435961,0.620070424,0.03718343,0.241963311
"SERPINH1",0.459683987,4.919496013,0.037205997,0.241992576
"LOC107049496",0.623132045,1.38238547,0.037226904,0.242000899
"SELENOT",-0.406615221,6.076669032,0.037249115,0.242000899
"TAT",0.473361118,10.07867135,0.037276196,0.242000899
"PLIN1",-0.780633842,2.092787818,0.037286734,0.242000899
"RAB34",-0.946023453,-0.467028507,0.037318663,0.242000899
"LOC107055350",0.976564146,0.035584278,0.037350391,0.242000899
"ABCA1",1.060054416,5.029932339,0.03736177,0.242000899
"ID3",-0.690838588,6.434098214,0.037372684,0.242000899
"LCLAT1",0.35658633,5.618327083,0.037400839,0.242000899
"TRHDE",0.391388646,6.122340601,0.03740265,0.242000899
"DYNLT3",-0.334785726,5.325077904,0.037406053,0.242000899
"BCL2L1",-0.50170114,4.173753997,0.037438216,0.242092026
"ZDHHC15",0.362890416,4.098054031,0.037491352,0.242279585
"IGFBP5",-0.828470762,1.223909027,0.037523597,0.242279585
"TTBK2",0.651980034,1.979540865,0.037547038,0.242279585
"SGK3",0.37058865,5.532645444,0.037551185,0.242279585
"YRDC",-0.474854613,3.54463206,0.037559745,0.242279585
"GST2L",-0.471623538,7.241512561,0.037575769,0.242279585
"DDX10",-0.480111609,3.329212027,0.037627846,0.242372573
"AKAP10",0.409179847,4.38292719,0.037640066,0.242372573
"RPP14",-0.632974284,3.885599622,0.037644486,0.242372573
"CDC6",-1.28477848,-1.303980379,0.037714805,0.242708635
"PSMD10",-0.544053152,3.378251981,0.037748644,0.242788612
"FTH1",-0.581861162,11.75472671,0.037776091,0.242788612
"DPY19L1",0.555381706,3.173863509,0.037808539,0.242788612
"PGM2",-0.455377585,6.91551911,0.03781442,0.242788612
"LOC421108",1.498821374,-0.031829594,0.037828389,0.242788612
"GAREM1",0.565769416,3.224371386,0.037850509,0.242788612
"MSL1",-0.529380157,4.191702107,0.037854138,0.242788612
"ZFAND6",0.420087179,5.423931934,0.037882596,0.242854824
"AKT1",0.618528013,4.899217553,0.037938554,0.243048875
"PXK",-0.469920423,5.639002002,0.037949164,0.243048875
"COX6A1",-0.582111904,6.748721512,0.038002537,0.243271701
"RPH3AL",0.562505589,3.126768021,0.038020286,0.243271701
"PDE4B",0.696979907,4.039873197,0.0380808,0.243476932
"TLR3",0.41935604,4.552283556,0.038088723,0.243476932
"EVC2",0.639524271,2.17784146,0.038155823,0.243684083
"TAZ",-0.582052162,4.859952373,0.038157521,0.243684083
"LRRC42",-0.618820846,1.83388589,0.03821224,0.243751618
"NONO",-0.401931596,6.073888644,0.038231855,0.243751618
"C15H12ORF65",-0.542145798,3.847951261,0.038249935,0.243751618
"GIT1",-0.461528004,3.223983178,0.0382858,0.243751618
"SUFU",-0.503170134,5.53276491,0.038291585,0.243751618
"CRLF3",0.332788036,5.157821245,0.038295646,0.243751618
"PRKCB",0.551611051,3.022874821,0.038305122,0.243751618
"LOC769590",0.573405777,5.577819953,0.038313706,0.243751618
"MRTO4",-0.437288532,4.570532325,0.038342362,0.243759849
"PCNX1",0.430082834,5.880996177,0.038365473,0.243759849
"RAD54L2",0.463985636,4.271220213,0.038406666,0.243759849
"MRPS18A",-0.351657245,4.950755638,0.03842569,0.243759849
"FRZB",0.519534184,5.198071522,0.038431079,0.243759849
"PON2",-0.393528806,8.869061953,0.038455661,0.243759849
"SCARB2",0.358499768,5.639775532,0.038455795,0.243759849
"C4BPA",0.345255213,5.143671422,0.038472449,0.243759849
"POPDC2",0.674969934,1.684883801,0.038478817,0.243759849
"SDAD1",-0.476540697,3.391029478,0.038497176,0.24376084
"INPP5B",0.40493754,5.328339453,0.038518436,0.243780194
"SLC20A1",-0.592288686,3.842806453,0.038560872,0.243933489
"LOC101749597",1.358677856,-0.321610882,0.03859793,0.244052637
"DYNC1LI1",-0.396780716,4.75363779,0.038649618,0.244104266
"TESC",-0.579529814,1.265354422,0.038656998,0.244104266
"CYR61",-1.153808332,1.916502419,0.038669614,0.244104266
"CPPED1",0.408852471,5.429766732,0.038679006,0.244104266
"TSFM",-0.55919684,2.509840388,0.038725233,0.244280885
"LOC112533486",0.950080937,-0.019063324,0.038750121,0.244322794
"CCND2",0.54203827,4.584651939,0.038807537,0.244569662
"NHLRC2",0.454376002,4.537063,0.038866674,0.244827141
"COMP",0.808468823,0.344112244,0.038950591,0.245240395
"BCKDHA",-0.344069475,5.703969441,0.038995357,0.245308982
"RPS26",-0.598326611,7.462016206,0.03899812,0.245308982
"ABHD18",0.352177307,5.099870514,0.039151059,0.245988055
"SOX13",-0.537495163,2.533020181,0.039160706,0.245988055
"ABCB6",-0.509855552,1.924628664,0.039161181,0.245988055
"ARPC5",-0.35010442,6.457844845,0.039212387,0.246150331
"CTSG",-1.113149677,0.538925515,0.039223776,0.246150331
"TMPRSS6",0.406461828,8.589552206,0.039274876,0.246158008
"LOC101748166",-0.978903875,-0.751605244,0.039281115,0.246158008
"NUDT16L1",-0.485483018,5.422767688,0.039284261,0.246158008
"LOC107057377",-0.424730627,3.290281402,0.039298523,0.246158008
"GSTZ1",-0.614511481,7.432695033,0.039407205,0.246572285
"ABI3",0.453323175,3.710487381,0.039420885,0.246572285
"LOC112531056",-0.628090046,2.156012533,0.039440394,0.246572285
"MRPL49",-0.524021712,3.745722228,0.039442989,0.246572285
"ARPC3",-0.340767598,5.681779972,0.039456721,0.246572285
"PHKB",0.370937283,4.764858565,0.039476601,0.246581454
"LOC107052931",0.946370899,0.267952472,0.039542123,0.246875578
"UQCR11",-0.764151979,6.860395964,0.039610759,0.247098959
"L3MBTL1",0.739940759,1.779128944,0.039614805,0.247098959
"SMAD7",-0.777270722,2.423413262,0.039670585,0.247331693
"RNPS1",-0.374797801,4.66862007,0.039695648,0.247372784
"TMED11",0.875946498,0.2149249,0.039755557,0.247563111
"PRRT1B",-0.415845898,4.755838961,0.039763161,0.247563111
"ORAI2",-0.4575181,3.774865439,0.039824627,0.247751911
"CCT6A",-0.397410736,6.50134112,0.039830486,0.247751911
"LOC770492",0.877387757,-0.26611101,0.039893256,0.247993193
"RWDD1",-0.398565093,3.436301004,0.039906312,0.247993193
"DNM1",0.525882567,4.800075227,0.040025339,0.248510153
"G3BP2",-0.346471006,5.687447569,0.040059726,0.248510153
"PAK2",-0.330910442,5.641900711,0.040067942,0.248510153
"LOC107051622",-1.092777017,0.658873407,0.040081756,0.248510153
"ZNF410",-0.408232871,3.488275067,0.040096353,0.248510153
"CCR2",0.53245095,3.817267691,0.040100839,0.248510153
"NT5DC4",-0.437348508,7.752317097,0.040172971,0.248842013
"ETV3L",0.87217853,-0.630764493,0.040281494,0.249398875
"TALDO1",-0.379341391,5.188358626,0.040379313,0.249708808
"CDH2",0.910278087,0.758026619,0.040393595,0.249708808
"TBCK",0.491767702,4.951954793,0.04040927,0.249708808
"LOC100857473",-0.766060344,2.008173884,0.040411022,0.249708808
"FAT3",1.175458761,-1.292085784,0.040424783,0.249708808
"HDAC8",-0.416919555,4.907360917,0.040622896,0.250640571
"FNDC3A",0.415818839,6.673210239,0.040624522,0.250640571
"LOC107054336",-0.996663745,-1.028477897,0.040631771,0.250640571
"HDHD3",-0.571158881,5.744817005,0.04066659,0.250700146
"ATP5D",-0.63175075,6.880495864,0.040678869,0.250700146
"INO80",0.375093356,4.735603144,0.040720664,0.25084229
"CHPF",-0.601712686,3.564492237,0.040744209,0.250871929
"FBXL12",-0.492749685,3.854249204,0.040791025,0.250950762
"WBSCR22",-0.459035853,3.549806693,0.04079449,0.250950762
"CTU2",-0.560151535,3.293615344,0.040816914,0.25097342
"TSNARE1",0.869434841,1.103473752,0.040850089,0.250997534
"POM121CL",-0.440356519,3.048903889,0.04085832,0.250997534
"ADAM10",0.391483774,6.111126304,0.040931538,0.25133203
"PYM1",-0.534113061,2.893969233,0.040972041,0.251465435
"GBGT1",0.786658976,1.992622371,0.041056312,0.251564553
"CCT2",-0.420703261,6.603334003,0.041075237,0.251564553
"HS6ST2",0.669522579,2.614126772,0.041082702,0.251564553
"ANKRD28",0.460091253,4.348539427,0.041086075,0.251564553
"ENTPD4",0.502967635,3.135379945,0.041089468,0.251564553
"MRPS27",-0.353945784,3.949705067,0.041100899,0.251564553
"LOC107052984",0.457159701,4.74317812,0.04115902,0.251805206
"NFE2L2",0.407457492,5.986542831,0.041262606,0.252323663
"C26H6orf89",0.365351555,6.427055802,0.041289915,0.252375416
"LOC101749515",-0.622142306,1.387835467,0.041337989,0.252553994
"RAD23A",-0.47754162,5.917468472,0.041381,0.252701484
"FAM13B",0.691113227,3.875731064,0.041516764,0.253414998
"LOC107054716",-1.049766445,0.33106532,0.041539806,0.253440129
"TMEM159",0.559123293,2.458956192,0.041578206,0.253558895
"LOC112532328",0.707396006,2.877137659,0.041647557,0.253807418
"ETNK2",-0.505763214,7.007006738,0.041656863,0.253807418
"SLC38A6",0.509198137,4.892838292,0.041728654,0.254129213
"EFCC1",0.530781592,2.061102884,0.041805859,0.254483667
"HPS6",-0.497321833,4.85396483,0.041870337,0.25476036
"ATP5G2",-0.614744887,5.88869085,0.041909673,0.254883899
"AvBD13",-0.876293436,4.461853235,0.041980923,0.255156445
"PNO1",-0.490354491,3.851288845,0.041992593,0.255156445
"SPTBN1",0.515199414,7.508472187,0.042029373,0.255264109
"ADH1L",-0.479480286,7.348620607,0.042146876,0.255635821
"POLDIP2",-0.376500077,6.242297664,0.04214864,0.255635821
"USMG5",-0.525018307,6.004558003,0.04215439,0.255635821
"PAWR",0.35963441,5.260933811,0.04216693,0.255635821
"BABAM1",-0.567622848,4.49589059,0.042187944,0.255647487
"C2CD2L",0.592346789,3.644428691,0.042217527,0.255711043
"TRIAP1",-0.393580553,4.394341196,0.042244395,0.255758111
"PROZ",0.49291799,5.962680681,0.042263808,0.255760019
"DSN1",-0.627010053,3.236485806,0.04228678,0.25578345
"ELN",-0.605553851,1.289268853,0.042401346,0.25632622
"FBXW9",-0.618657224,5.339991016,0.042414793,0.25632622
"CBLL1",-0.387805166,3.480242079,0.042461309,0.256491585
"PLEKHF1",-0.590887199,3.100196257,0.042534418,0.25679265
"PAIP1",0.351179386,4.752750786,0.042549499,0.25679265
"NOL9",-0.441685148,4.593102186,0.042615205,0.257073348
"AKR1B10L1",0.484873915,3.818912533,0.042653018,0.2571856
"LOC112530078",-0.837073077,-0.024910181,0.042719409,0.257389668
"P3H2",0.578613732,2.018657824,0.042725301,0.257389668
"GTF3C3",0.449640897,3.397654252,0.042756588,0.257430298
"TUBA4B",-0.532129628,1.742102475,0.042770491,0.257430298
"LOC107052189",0.972863814,-0.195281688,0.042805946,0.257527956
"LOC112533341",0.975586369,-0.523277328,0.042849265,0.257672816
"TET1",-0.505146824,3.07544426,0.04287584,0.257716898
"NINL",-0.661625522,2.402440917,0.042916224,0.257726612
"MAGI2",0.72380847,0.796463105,0.042920063,0.257726612
"RRM1",-0.537284577,3.297021567,0.042939452,0.257726612
"ABCD3",0.558893146,8.287776014,0.042954435,0.257726612
"TMPRSS9",-1.207058445,-0.973689197,0.042990393,0.257732837
"TOM1",-0.379918493,4.013436179,0.042993963,0.257732837
"ANXA11",0.440036031,4.65194087,0.043059768,0.257894744
"AFTPH",0.347258564,5.118690832,0.043061083,0.257894744
"ARHGAP12",0.369099342,3.976756615,0.043090878,0.257894744
